"do_grid","loglik","loglik_se","rho_value"
673,-1468.82456173046,0.256697578393724,0.394532481388072
679,-1470.7916948121,0.428238770172341,0.397092005959969
672,-1477.06764667493,0.245749975147567,0.394105893959423
674,-1465.3546144369,0.272186725562898,0.394959068816722
1000,-1472.02701853736,0.409523670166502,0.534026570556455
669,-1466.56950491941,0.161226359204066,0.392826131673474
676,-1467.08561471458,0.295736120078502,0.395812243674021
668,-1474.25747619527,0.113088711932833,0.392399544244825
675,-1471.9092710478,0.206907639448454,0.395385656245371
670,-1467.96174381102,0.290334557685046,0.393252719102124
677,-1472.90909831013,1.15930043799748,0.39623883110267
667,-1472.5823856159,0.255724694529402,0.391972956816175
666,-1467.91314649666,0.234513409943385,0.391546369387526
993,-1476.80744971804,0.3200563564235,0.531040458555908
681,-1475.38525425482,0.355313417148207,0.397945180817268
680,-1470.50100505777,0.533139792463393,0.397518593388619
684,-1467.29013706575,0.289045021453239,0.399224943103217
685,-1466.95766765755,0.325161039533825,0.399651530531866
687,-1468.00449121814,0.228320219970927,0.400504705389165
683,-1472.09093215498,0.337980990547878,0.398798355674567
691,-1468.02677206124,0.164090423282869,0.402211055103763
706,-1469.10159867344,0.227126613800687,0.408609866533505
799,-1473.22600103638,0.43480487375388,0.448282497397908
682,-1468.06572148998,0.285237160815644,0.398371768245918
712,-1469.664944354,1.73088748951506,0.411169391105402
723,-1471.05026336838,0.324759912973568,0.415861852820547
689,-1466.44655359625,0.438098798084525,0.401357880246464
731,-1471.35386258341,0.953636909493856,0.419274552249743
809,-1473.90869613704,0.743600602631196,0.452548371684403
688,-1473.01722824842,0.366091467097377,0.400931292817815
692,-1476.01206367362,0.891622778426667,0.402637642532413
693,-1472.59392259895,0.173788474303818,0.403064229961062
697,-1470.00555444731,0.116895095236356,0.40477057967566
690,-1469.8828694259,0.270352565395633,0.401784467675114
843,-1470.25790558722,0.233716803180156,0.467052344258485
699,-1468.8271543027,0.190844496808088,0.405623754532959
704,-1475.53727094636,0.415378985568706,0.407756691676206
722,-1474.55101266293,0.181477407510666,0.415435265391897
702,-1474.75253227122,0.304418824092977,0.406903516818907
716,-1471.79334945143,0.178817572516843,0.41287574082
709,-1472.38547397848,0.33406413837825,0.409889628819454
730,-1476.62526224989,0.47389347072402,0.418847964821093
717,-1475.35078688346,0.687272925612398,0.41330232824865
748,-1475.36159590559,0.494387553004769,0.426526538536784
727,-1483.48070817886,0.559249901349529,0.417568202535145
725,-1467.18313892207,0.275087550009771,0.416715027677846
694,-1468.88198354432,0.131085286764666,0.403490817389711
708,-1472.93877949996,0.555863395542777,0.409463041390804
732,-1473.45207690024,0.196964741762997,0.419701139678392
707,-1468.47304180548,0.175635100103038,0.409036453962155
714,-1468.68188970134,0.327399251720093,0.412022565962701
718,-1472.28795848077,0.43568673984303,0.413728915677299
737,-1468.12643920943,0.176152422839411,0.421834076821639
710,-1473.25879474603,0.59469687632238,0.410316216248103
855,-1467.89651817653,0.125599604741161,0.472171393402279
749,-1477.9042850756,0.328697661233019,0.426953125965433
686,-1470.06436703364,2.6240347515282,0.400078117960516
750,-1469.65120048038,0.548545702511574,0.427379713394083
745,-1470.78195875785,0.333910226678816,0.425246776250835
713,-1473.24775010996,2.29927640760334,0.411595978534052
738,-1477.63179878141,0.838479889732011,0.422260664250289
724,-1474.19914884938,0.399794273755019,0.416288440249196
720,-1470.26811809622,0.54176633394347,0.414582090534598
721,-1473.88975781933,0.374373801373988,0.415008677963248
756,-1473.66407653029,0.483575049557985,0.42993923796598
715,-1470.12473890973,0.506240041803979,0.412449153391351
743,-1472.78063092573,0.276925612330644,0.424393601393536
794,-1473.90571328476,0.131425910676202,0.44614956025466
696,-1470.97633337687,0.434055886340118,0.404343992247011
753,-1467.18483256744,0.305105473087554,0.428659475680031
729,-1468.8076850797,0.199185479000461,0.418421377392444
758,-1477.09750409897,0.479568697075375,0.430792412823279
754,-1468.63684080617,0.80640515582999,0.429086063108681
780,-1471.72333942217,0.331983538244273,0.440177336253567
719,-1468.50613464,0.300559538542388,0.414155503105949
781,-1472.13303245551,0.275837683143357,0.440603923682217
760,-1470.13478119578,0.323490162244552,0.431645587680578
757,-1477.0206274038,0.359233201884038,0.430365825394629
788,-1477.5533675706,1.02086746334917,0.443590035682763
742,-1471.41391186815,0.105634362960936,0.423967013964887
763,-1471.02741396469,0.155610410138122,0.432925349966526
762,-1468.279300954,0.270448453040169,0.432498762537877
741,-1475.11882305013,0.486458071928827,0.423540426536237
840,-1482.26399640061,0.604121212268691,0.465772581972537
766,-1468.60062551019,0.418616482880952,0.434205112252475
838,-1473.3411859497,0.186448666591863,0.464919407115238
752,-1476.08505461333,0.895449055314591,0.428232888251382
761,-1472.76269107252,0.334186985974411,0.432072175109227
842,-1470.56213232929,0.49203780160979,0.466625756829836
755,-1468.51215477646,0.362898493680945,0.42951265053733
779,-1475.20356494951,0.591374316308822,0.439750748824918
848,-1474.44072595966,0.317594410028741,0.469185281401732
836,-1473.35883436052,0.293732696820831,0.464066232257939
800,-1484.47698422073,0.884649401535062,0.448709084826557
837,-1469.7600550932,0.221411784410525,0.464492819686588
728,-1475.50205992251,1.00157514146841,0.417994789963794
826,-1474.20242888921,1.80322081768268,0.459800357971444
873,-1476.45352165814,0.428702298065742,0.47984996711797
705,-1473.12557375943,0.402951320639059,0.408183279104856
817,-1470.14507478032,0.232244261639272,0.455961071113598
700,-1469.7151094281,0.305542798963796,0.406050341961608
867,-1470.57792764987,0.17551137048629,0.477290442546073
870,-1469.14857714016,0.436733188340614,0.478570204832021
695,-1466.32014863869,0.453881640340427,0.403917404818361
819,-1474.54484410118,0.158990391217764,0.456814245970897
841,-1469.24404641846,0.454760106097717,0.466199169401186
787,-1479.41026307519,2.53382427169841,0.443163448254114
868,-1477.45377487945,0.330662576875453,0.477717029974722
802,-1470.8759281209,0.342798738358807,0.449562259683856
698,-1472.90495929472,0.138995866025112,0.405197167104309
816,-1470.54856549054,0.490044482307338,0.455534483684949
878,-1469.05055825746,0.305616982339939,0.481982904261217
701,-1470.23957643068,0.211408012229555,0.406476929390258
823,-1475.21763078581,0.424857770025555,0.458520595685495
887,-1492.99232889582,0.694431926380385,0.485822191119062
824,-1470.78683445647,0.261782854839314,0.458947183114145
812,-1474.4578920559,0.418339560031081,0.453828133970351
726,-1473.25267714926,0.339878255386393,0.417141615106495
813,-1474.80942978085,0.443483080526128,0.454254721399
736,-1471.2307426221,0.302015235508618,0.42140748939299
818,-1478.62446685585,0.448421678554935,0.456387658542248
751,-1472.34706708078,0.358783047436378,0.427806300822732
801,-1476.59331897088,0.487392497080964,0.449135672255207
806,-1479.76926263512,0.482343544651182,0.451268609398454
877,-1469.03732649159,0.215229756858123,0.481556316832568
862,-1470.62489726319,1.27220390270639,0.475157505402825
883,-1473.50568577377,0.600770713861881,0.484115841404465
882,-1472.84426726817,0.32282253822283,0.483689253975815
906,-1475.89021629484,2.97546381907122,0.493927352263403
820,-1472.17673600258,0.399451055413975,0.457240833399547
735,-1470.49042360235,0.14042906147021,0.42098090196434
827,-1469.72836648205,0.250087549127744,0.460226945400093
846,-1468.47848813793,0.413022534738365,0.468332106544434
711,-1474.25208817393,0.413802594012074,0.410742803676753
892,-1473.59658702302,0.144775098217653,0.48795512826231
773,-1473.63155806762,0.155750673324957,0.437191224253021
859,-1468.49087672428,0.185212063235233,0.473877743116877
895,-1481.2294056995,0.581419916117956,0.489234890548258
845,-1475.51087937207,0.47272893643997,0.467905519115784
831,-1473.21715556695,3.01206242656128,0.461933295114691
880,-1477.90581986271,0.937288252987227,0.482836079118516
871,-1471.00813641113,0.101573102989101,0.478996792260671
814,-1471.31296524474,0.328059484394218,0.45468130882765
825,-1475.28976859991,1.7741023862416,0.459373770542794
861,-1478.76259508633,0.902407333078101,0.474730917974176
903,-1470.03727729078,0.336247205116495,0.492647589977454
793,-1471.52917994403,0.309921131614648,0.445722972826011
744,-1475.69700654421,0.284158713429462,0.424820188822186
839,-1474.22430074434,0.624344098552184,0.465345994543887
890,-1471.68298282102,0.290983588755269,0.487101953405011
849,-1468.1378256016,1.13177336080559,0.469611868830382
930,-1471.3161632463,0.521632082100367,0.50416545055099
828,-1484.51285079815,0.505394260249585,0.460653532828743
852,-1473.97429242314,2.88323513440494,0.47089163111633
893,-1467.37541378426,1.70728225335456,0.488381715690959
774,-1472.6456910704,0.224311625460083,0.43761781168167
772,-1475.95905379679,0.106755437687705,0.436764636824371
879,-1473.32389826421,0.664408758520425,0.482409491689867
739,-1471.9578425169,0.315911931994185,0.422687251678938
776,-1469.48565360539,0.192254869895455,0.438470986538969
894,-1468.94761403991,0.490302209773091,0.488808303119609
904,-1472.60523260437,0.410485969120173,0.493074177406104
811,-1474.39057836128,1.00501939871411,0.453401546541702
865,-1476.80661935983,0.418253979116449,0.476437267688774
747,-1477.77423454047,0.452798533821534,0.426099951108134
775,-1475.69216461575,0.620366839522461,0.43804439911032
805,-1468.85819833116,0.221932445152708,0.450842021969805
765,-1476.07388865701,0.674646966340158,0.433778524823825
869,-1475.08519673324,0.312574769105169,0.478143617403372
792,-1469.2326104939,0.514603407937205,0.445296385397361
759,-1469.50789610713,0.293636605416652,0.431219000251928
901,-1475.2776426405,0.720970835494603,0.491794415120155
777,-1469.56886436455,0.246477511040663,0.438897573967619
764,-1468.56510165357,0.287467858191929,0.433351937395176
791,-1468.78501118742,0.608263697420815,0.444869797968712
785,-1467.84209213305,0.196843432381866,0.442310273396815
740,-1468.85558640851,1.04023308160822,0.423113839107588
810,-1474.05808738202,1.30888796721158,0.452974959113052
786,-1476.61547732581,0.251251354583107,0.442736860825464
851,-1469.71565225567,2.46987668852782,0.470465043687681
881,-1470.83169629116,0.61887233003521,0.483262666547166
771,-1470.95084983949,0.650366631187075,0.436338049395722
988,-1472.9794865941,0.401583999072613,0.528907521412661
798,-1473.49872216709,0.263430283244281,0.447855909969258
778,-1471.39875384588,0.464690264612502,0.439324161396268
807,-1468.0701366081,0.305306386437025,0.451695196827104
844,-1472.28912790568,0.295842184266103,0.467478931687135
987,-1470.86998160324,0.514390988992158,0.528480933984011
789,-1472.1162897699,0.170985004062907,0.444016623111413
784,-1471.63760710181,0.321992978883343,0.441883685968165
767,-1472.44817671613,0.251221476829908,0.434631699681124
796,-1465.77868401403,0.16056029611082,0.447002735111959
891,-1479.28005346184,0.537396988771315,0.48752854083366
815,-1472.39150503399,0.833421172036614,0.455107896256299
790,-1471.62763179455,0.360179740423582,0.444443210540062
734,-1472.09639274883,0.423093493955325,0.420554314535691
797,-1471.68271747062,0.27110356465914,0.447429322540609
746,-1474.01378354118,0.246178066569907,0.425673363679485
808,-1475.95968795728,0.50847304970035,0.452121784255753
858,-1471.19465817314,0.34430630656183,0.473451155688227
795,-1469.51504036728,0.427709585470889,0.44657614768331
986,-1468.54016755709,0.897066964598423,0.528054346555362
770,-1470.81364199597,0.329987242926002,0.435911461967073
898,-1467.48812624351,0.218852482534878,0.490514652834207
783,-1489.60490060295,1.05458555358058,0.441457098539516
972,-1480.27414049954,0.534574632447975,0.522082122554269
782,-1470.0361220528,0.344919426901815,0.441030511110866
922,-1497.28612484635,0.676634180349207,0.500752751121795
832,-1471.66798032802,0.483503882872828,0.462359882543341
919,-1477.13861088971,0.0951381649958789,0.499472988835846
912,-1469.4744337442,0.539837975404796,0.4964868768353
833,-1480.67392669936,0.810770036355813,0.46278646997199
804,-1471.90229706152,0.280834456477176,0.450415434541155
926,-1475.16436156582,0.443232030740768,0.502459100836393
996,-1480.90305297173,0.77777411206034,0.532320220841857
897,-1474.74691547486,0.273936888583789,0.490088065405557
853,-1476.26567005823,0.135029698778457,0.47131821854498
982,-1476.1269511967,0.293694293258915,0.526347996840764
997,-1471.0047697692,0.129320512917405,0.532746808270506
830,-1470.7607017961,1.29008643852706,0.461506707686042
910,-1476.09013138808,0.480629006600933,0.495633701978001
829,-1478.14114217481,0.709459685960525,0.461080120257392
835,-1469.11679018865,0.238544779636652,0.463639644829289
979,-1475.64398400754,0.776342132296458,0.525068234554815
920,-1477.95462446851,0.710869193861398,0.499899576264496
914,-1469.91329494449,0.601140394171983,0.497340051692599
981,-1474.13861906767,0.467211373000701,0.525921409412114
918,-1471.80367244975,0.243636484583228,0.499046401407197
991,-1481.32123372398,0.480127195627567,0.530187283698609
821,-1472.16810345472,0.322964715071144,0.457667420828196
915,-1474.28269361134,0.296456778969998,0.497766639121248
940,-1473.7992512372,1.05908665869983,0.508431324837485
863,-1483.33924384129,0.386979017038068,0.475584092831475
768,-1473.75695379432,0.27486845522511,0.435058287109774
850,-1490.94636426235,1.80205903904591,0.470038456259032
999,-1470.38430050376,0.203320200193813,0.533599983127805
921,-1471.79954178189,0.463705475162093,0.500326163693145
856,-1470.26544873526,0.29409236308748,0.472597980830928
917,-1470.037767738,0.341661806760609,0.498619813978547
943,-1473.33474203962,0.252775967522058,0.509711087123434
854,-1470.27898455839,0.682061101837244,0.471744805973629
923,-1474.43133504184,0.594571462022083,0.501179338550444
834,-1474.07967639449,0.390983167430419,0.46321305740064
953,-1468.7688368862,0.278134830084302,0.513976961409929
822,-1470.87307093222,0.373902402105728,0.458094008256846
998,-1472.6471080874,0.516281947863774,0.533173395699156
947,-1476.1180545239,0.443855212555912,0.511417436838032
875,-1478.54035246995,1.55065248152079,0.480703141975269
935,-1466.72640968231,0.234815067982891,0.506298387694238
932,-1470.84703322129,0.213432444380113,0.505018625408289
924,-1473.43411084356,0.363281670947319,0.501605925979093
925,-1467.77088906406,0.434346983284643,0.502032513407743
977,-1473.5122822219,0.188651774336451,0.524215059697516
864,-1477.2734760316,0.338562924771527,0.476010680260124
936,-1469.37336219877,0.304226131672984,0.506724975122887
971,-1469.3242436976,0.268139015220155,0.521655535125619
978,-1479.42772328759,0.74477357827677,0.524641647126166
950,-1473.33606833672,0.534671093759386,0.51269719912398
860,-1475.73789126175,0.461816290309184,0.474304330545526
884,-1475.61944998981,0.352743364064471,0.484542428833114
931,-1469.65000217825,0.167736345940188,0.50459203797964
976,-1486.5285166034,0.390084548280333,0.523788472268867
955,-1477.54101665985,1.09764714029477,0.514830136267228
872,-1471.36901664843,0.343707998099509,0.47942337968932
876,-1472.7483574969,0.287515865236219,0.481129729403918
951,-1471.03529282036,0.276806252967193,0.51312378655263
939,-1474.84690380065,1.41053419775969,0.508004737408836
909,-1469.79401680645,0.527464148227863,0.495207114549351
945,-1470.13710084533,1.45345825574825,0.510564261980733
857,-1474.66653741427,0.837339321672083,0.473024568259578
874,-1471.3229852474,2.32350347629106,0.480276554546619
769,-1478.92319971863,0.812367041408804,0.435484874538423
885,-1474.76438373134,0.706797299635119,0.484969016261764
984,-1469.13697245769,2.09610988270678,0.527201171698063
948,-1471.64977284976,1.45679447655916,0.511844024266681
866,-1468.36192773919,0.201469790568963,0.476863855117423
990,-1470.31968140028,0.187185309258698,0.52976069626996
934,-1474.17573900942,0.311209185542605,0.505871800265588
888,-1474.62690379198,1.40931934739373,0.486248778547712
954,-1471.26592401933,0.572776631150128,0.514403548838578
983,-1473.4647519041,0.349938220897888,0.526774584269413
985,-1472.15050906903,0.857096281398034,0.527627759126712
886,-1474.06419446171,0.485511519503261,0.485395603690413
994,-1478.14146663508,0.293727976728281,0.531467045984558
847,-1475.32147314712,0.520426156490111,0.468758693973083
995,-1481.42811376977,0.651877817704786,0.531893633413207
938,-1475.43762962917,0.318178956504109,0.507578149980186
942,-1471.67531355546,0.756939218773146,0.509284499694784
946,-1477.52349765411,1.48562785741282,0.510990849409382
992,-1470.39171369584,0.502911973478833,0.530613871127259
933,-1470.25762672431,0.352010689412302,0.505445212836939
956,-1469.84897994611,0.442078982580062,0.515256723695877
944,-1484.92304399502,0.551179306356045,0.510137674552083
974,-1472.02788099821,0.885803646888422,0.522935297411568
941,-1470.58997647792,0.408207103446384,0.508857912266135
975,-1474.38640175564,2.82896554999584,0.523361884840217
957,-1475.14942215486,2.71117590413537,0.515683311124527
973,-1474.39337133535,0.52616706212483,0.522508709982918
980,-1481.95551946348,1.21884803128018,0.525494821983465
958,-1485.23435720675,1.36146177710939,0.516109898553176
889,-1479.50709401765,0.329631016501297,0.486675365976361
949,-1471.62143194548,0.98442842789513,0.512270611695331
899,-1472.29033867811,0.161101339885862,0.490941240262856
907,-1470.74750878614,0.284413599276211,0.494353939692052
916,-1473.51601780073,0.352215454334615,0.498193226549898
911,-1470.33711934322,0.313784251000843,0.49606028940665
900,-1472.64595510539,0.442348513891954,0.491367827691506
896,-1472.34592069173,1.28700713178675,0.489661477976908
905,-1475.59144174423,2.26787239931438,0.493500764834753
928,-1470.60943349371,0.227483100246855,0.503312275693691
902,-1467.07551919436,0.452045080808671,0.492221002548805
913,-1485.34678658639,1.70394122789012,0.496913464263949
929,-1473.5725160084,0.732584995670841,0.503738863122341
962,-1478.6808098035,0.465864991298754,0.517816248267774
968,-1471.36043641113,0.387850381686941,0.520375772839671
963,-1472.47165485792,0.696501594604077,0.518242835696423
965,-1474.2105296771,1.72193029672851,0.519096010553723
927,-1479.44272185963,0.570195994766883,0.502885688265042
967,-1473.41302264714,0.354791942766995,0.519949185411021
966,-1470.22526701157,0.190110854830532,0.519522597982372
964,-1471.03003759705,0.324610876093188,0.518669423125073
952,-1469.16960563489,0.118481074832791,0.513550373981279
961,-1470.70795949308,0.19264244692905,0.517389660839125
969,-1472.83610048747,0.441773308608341,0.52080236026832
960,-1471.47285229668,0.192391234694925,0.516963073410475
937,-1473.85579786541,0.397045614329655,0.507151562551537
989,-1473.3903918128,0.728484073156105,0.52933410884131
970,-1483.93554409384,0.874752207902896,0.52122894769697
803,-1470.74419002287,0.408142112430398,0.449988847112506
959,-1469.38148425816,0.21933103359153,0.516536485981826
703,-1472.3222489336,0.476544581821202,0.407330104247557
733,-1473.05667784697,1.867244438268,0.420127727107041
908,-1471.80215505453,1.99655762061881,0.494780527120702
